Hand:Center,Hand:Center,Hand:Center,Hand:Thumb,Hand:Thumb,Hand:Thumb,Hand:Root,Hand:Root,Hand:Root,Hand:Index,Hand:Index,Hand:Index,Hand:Pinky,Hand:Pinky,Hand:Pinky
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
563.9064335,376.20331124999996,327.83302699999996,539.5724755,317.47085825,312.890308,599.2404994999999,393.55166925,331.345081,483.8737645,355.58221725,322.47682599999996,505.3564915,434.94110324999997,308.37447
564.3791445,373.01376625,328.582905,538.8807675,316.49197625,312.16484399999996,599.3044685,391.35830925,331.63942299999997,484.0693585,352.92425825,322.655415,505.23337549999997,432.40475725,308.729328
564.0390965,371.44702424999997,328.520801,540.1774715,312.74885825,313.14998199999997,599.3607895,389.16864325,331.932423,484.2507855,350.30749825,322.89452,505.1285095,429.90912125,309.099384
564.3651355,368.81195325,328.98634699999997,536.4676095,315.75784525,310.32658799999996,599.4181925,386.99338025,332.213978,484.4004445,347.81753825,323.218983,505.0571595,427.47180425,309.478321
564.3779165,366.41199025,329.458668,541.4009665,307.31032025,314.075855,599.4845365,384.84945925,332.444508,484.5538105,345.40439125,323.575184,505.0361175,425.10553224999995,309.812305
565.1208805,363.64523625,329.758442,537.5278895,310.65637425,310.979694,599.5572925,382.67785925,332.65105,484.7345275,342.97857925,323.894459,505.0452425,422.73501825,310.12697199999997
565.5031315,360.99524225,330.178944,537.8559305,307.87173724999997,311.766102,599.6289255,380.49536424999997,332.857258,484.9030915,340.57168824999997,324.173817,505.0530475,420.38147225,310.38512
565.5696185,359.10318225,330.134602,538.9533235,304.44139325,312.67049,599.6974745,378.34869625,333.04936599999996,485.0381925,338.19159225,324.441639,505.0418165,418.03583025,310.58687199999997
565.6811755,356.80798625,330.36861,540.7866215,300.49241925,313.529133,599.7359495,376.23315725,333.198048,485.1699145,335.79672524999995,324.63676799999996,504.9975505,415.66022024999995,310.72002
565.4043195,354.85821825,330.514973,540.5310475,298.41272225,313.83558999999997,599.7843685,374.07110824999995,333.33449199999995,485.3191685,333.34091424999997,324.772877,504.9381945,413.25146724999996,310.77138099999996
565.4998265,352.60254125,330.60835599999996,542.3876645,294.13449325,315.009296,599.8314605,371.89987425,333.414967,485.4417195,330.88217425,324.87895599999996,504.89052549999997,410.82467925,310.774952
565.3018345,350.81830125,330.515491,542.1639095,292.32098625,314.91792699999996,599.8928175,369.74548625,333.480884,485.62589249999996,328.41577424999997,324.974476,504.8571395,408.41354624999997,310.758533
565.3821015,348.52353124999996,330.63985099999996,541.0759465,291.70247125,314.09618,599.9576465,367.60476925,333.50636699999995,485.7746885,326.02435525,325.05904,504.8565595,406.01910625,310.74013099999996
565.8878005,345.83279725,330.773823,540.6775285,290.38988025,313.406971,600.0302995,365.42758425,333.488728,485.9642795,323.58874825,325.07493999999997,504.8677905,403.61960124999996,310.677875
565.5930155,344.23511025,330.41774399999997,539.3093075,289.97619925,312.343281,600.1177245,363.20086925,333.485004,486.1241605,321.13003825,325.02952999999997,504.8966445,401.19891624999997,310.651478
566.1670835,341.21316824999997,330.756489,540.0532575,287.04281925,312.573627,600.2138745,360.96289325,333.513874,486.3083195,318.66080024999997,324.968983,504.95797749999997,398.80432425,310.72502499999996
566.7296845,338.30185224999997,331.010364,544.7014735,279.01867925,315.874897,600.3139065,358.72638225,333.565296,486.48411550000003,316.21203925,324.89671699999997,505.0284885,396.42218325,310.84477599999997
566.3619575,336.72314724999995,330.69713199999995,544.5288695,277.12887825,315.603748,600.4081035,356.50451925,333.560902,486.6390455,313.78403025,324.81636399999996,505.0703275,394.01370525,310.87929099999997
566.6620144999999,334.31552424999995,330.665455,545.0502095,274.61281125,315.55974199999997,600.4905315,354.28393825,333.538502,486.8442915,311.29342925,324.78786099999996,505.0876385,391.58188125,310.831715
567.0636955,331.50461125,330.95149599999996,544.4424895,272.99402125,315.490589,600.5555835,352.10623425,333.508961,487.0083995,308.88180825,324.79463599999997,505.0914685,389.16983324999995,310.740192
566.5769745,330.39578524999996,330.33131799999995,543.0382575,273.03268725,313.960743,600.6198595,349.95962825,333.443134,487.1987615,306.44853525,324.778309,505.0785985,386.76907624999996,310.575947
566.9716185,327.53055125,330.623859,543.2563975,270.75584725,313.90916799999997,600.6791495,347.78537224999997,333.36580299999997,487.3654405,304.00705225,324.68343,505.06001249999997,384.34195224999996,310.353504
567.3078135,325.14728025,330.428211,543.5298275,268.37785625,313.808918,600.7383945,345.56637824999996,333.297413,487.5241395,301.51599425,324.527271,505.03205149999997,381.89642625,310.172413
567.4941845,322.58142325,330.52898,541.9594845,268.49559325,311.993549,600.7868815,343.33011124999996,333.292622,487.6632915,299.01584125,324.361805,505.0141525,379.44473525,310.122394
567.2696035,320.55432425,330.437397,545.0590135,262.45112925,314.091724,600.8527005,341.08871725,333.290485,487.82642350000003,296.49678325,324.171497,505.0141225,377.02020525,310.10988199999997
567.5655615,317.70859025,330.740925,546.5840535,258.61020125,314.746174,600.9204895,338.85727225,333.29463599999997,487.9702605,294.01503225,324.015644,505.0292745,374.59830024999997,310.116047
567.9603065,315.33679424999997,330.597675,542.1215365,261.86851724999997,311.495838,600.9866125,336.63745424999996,333.285328,488.1256105,291.54423825,323.967426,505.0242385,372.16263125,310.07085
567.7828595,313.71451025,330.21919599999995,542.8945995,259.08696225,311.700092,601.0552005,334.47351325,333.250538,488.3312985,289.09843725,324.012836,505.0174715,369.72992224999996,309.96953199999996
567.7537235,311.49215925,330.320423,543.0735585,256.88209825,311.800617,601.1311575,332.34045725,333.172504,488.5313875,286.67644025,324.068012,504.9857255,367.29275824999996,309.771961
567.8883405,309.29956325,330.24666199999996,547.3785055,249.64706725000002,314.901386,601.2030335,330.20611825,333.063312,488.75363949999996,284.21884425,324.10112399999997,504.9623795,364.83005025,309.557484
568.1595035,307.02254025,330.083088,545.6045155,249.66276825,313.619129,601.2718285,328.03445725,332.960957,488.9716795,281.73274525,324.053883,504.9533385,362.38070925,309.402515
568.1980815,304.72197225,330.11564999999996,547.5043605,245.28583025,314.852283,601.3514295,325.85007025,332.90935099999996,489.1941905,279.20575225,323.954273,504.9632795,359.93399324999996,309.361072
568.0605145,302.78161925,329.938312,544.7235835,246.91763525000002,312.101612,601.4455925,323.67941525,332.88600499999995,489.41529049999997,276.69661225,323.823627,504.9635925,357.50009424999996,309.39998199999997
568.3610225,300.47993725,329.78252,546.5562475,242.67491425,313.17875999999995,601.5422925,321.50613625,332.853352,489.61850749999996,274.23303525,323.67531199999996,504.9736095,355.08151525,309.43028599999997
568.5676935,298.01294225,329.87208899999996,545.7048115,241.95860525,311.906574,601.6452805,319.36688525,332.79756499999996,489.8436125,271.79017925,323.539875,504.98706849999996,352.69787825,309.389576
568.4439865,296.25455025,329.62440899999996,544.8488465,240.75162025,311.53090299999997,601.7507675,317.26520024999996,332.77351799999997,490.0894315,269.39500725,323.465809,505.01302350000003,350.35525824999996,309.28761699999995
568.8291355,293.61696125,329.960895,545.0277365,239.10466225000002,310.964863,601.8718315,315.24896524999997,332.722431,490.3423695,267.07756324999997,323.455982,505.0513915,348.04297125,309.101978
569.6779615,290.98649825,329.95644,549.5807765,231.94078325,314.169575,602.0033765,313.27090725,332.596973,490.6034695,264.80833725,323.425281,505.1051945,345.76468124999997,308.84736999999996
569.4172345,289.48759725,329.619465,548.1539495,231.76443725000001,313.07744199999996,602.1518795,311.29736625,332.449055,490.8923415,262.51845025,323.344898,505.1667935,343.50259624999995,308.604511
569.6932855,287.36668625,329.53984399999996,549.8771935,227.97156025,314.082294,602.3129765,309.27763625,332.389484,491.16882350000003,260.25216925,323.266163,505.2599185,341.26123325,308.53047599999996
569.8889025,285.31540225,329.461597,549.6153255,226.60071025000002,313.48402799999997,602.4765125,307.29101825,332.333729,491.4571835,257.98457625,323.15401099999997,505.3648835,339.04617625,308.555103
570.2590235,283.04863224999997,329.469379,549.9525795,224.44978625000002,313.42549499999996,602.6530065,305.34942925,332.24074199999995,491.7616425,255.74890425,323.00731299999995,505.4700545,336.88040424999997,308.557667
570.3863675,281.25526725,329.19893299999995,547.3473665,226.12474325,310.70125199999995,602.8327435,303.42140424999997,332.126392,492.0938265,253.56225825,322.84853,505.5862885,334.71808124999995,308.512836
570.3862595,279.54532125,329.04134,548.6313325,223.02192925,311.30836899999997,602.6744175,301.77611025,332.063587,492.4174495,251.42628725,322.75658,505.7220455,332.61752624999997,308.43037799999996
570.8884655,277.38255625,329.02559299999996,,,,602.8506675,299.95218124999997,331.97639799999996,492.69649549999997,249.38716425,322.649006,505.8621595,330.56772125,308.207783
571.1129765,275.52850625,328.887897,549.0359615,219.69378925,310.78023099999996,603.0332314999999,298.17064125,331.823444,492.9621885,247.39816525,322.502888,506.0015795,328.55780325,307.82271199999997
571.5514795,273.45415025,328.840198,548.2996785,219.10583725,309.896931,603.2154865,296.38421925,331.65401099999997,493.2347485,245.42517325,322.37318799999997,506.1501315,326.56567624999997,307.397724
571.1440045,272.32528924999997,328.48472999999996,551.8848155,212.76147725,313.333332,603.3755565,294.62652825,331.512073,493.49645250000003,243.48361425000002,322.26872599999996,506.2977525,324.61697625,307.06792099999996
571.4508405,270.42013825,328.391285,551.7421875,211.79579425,312.365406,603.5342885,292.85228225,331.427753,493.7455745,241.50926525,322.13237399999997,506.4431615,322.68075825,306.931629
571.6530325,268.80671925,328.018909,,,,603.7146805,291.02759025,331.38814199999996,494.0171285,239.48598025,321.97533,506.5814745,320.71014625,306.95775199999997
572.7238485,265.62131025,328.700855,553.4866905,206.61908225000002,313.00395599999996,603.8892085,289.20631725,331.37044099999997,494.2741855,237.48733825000002,321.86143899999996,506.70397149999997,318.75976825,307.086567
572.8546165,263.69262925,328.842152,552.6644825,206.21837125000002,311.79732099999995,604.0416695,287.42302225,331.38194599999997,494.5567165,235.46867625000002,321.84502,506.8183745,316.80777224999997,307.266254
572.7871745,262.50172725,328.421863,552.9985005,204.35922525,311.8102,604.1670795,285.71155025,331.39571,494.8194965,233.51858825000002,321.89293299999997,506.89810950000003,314.89142125,307.356434
572.8666535,260.83867125,328.440357,551.7120785,204.53897325,310.47612399999997,604.3046035,284.01616125,331.391285,495.0529095,231.62655925,321.97304099999997,506.9659725,313.00426025,307.339405
573.0105415,259.17686725,328.40849699999995,553.5562365,200.81206025,312.036854,604.4248965,282.36944825,331.358021,495.3019335,229.73831425,322.07829699999996,507.0273815,311.10875225,307.256855
572.9257605,257.76797725,328.350513,553.8442575,199.04565725,312.212788,604.5209335,280.75221525,331.364551,495.5126725,227.88537825,322.206715,507.0806275,309.24440225,307.209003
573.4024105,255.68147525,328.587208,556.1268465,194.80768125,314.12587299999996,604.6469415,279.10254125,331.40343099999996,495.71200550000003,226.05202025,322.30012899999997,507.1402055,307.43617525,307.251331
573.5546225,253.99751525000002,328.606434,554.3537365,195.57928725000002,312.31825599999996,604.7695145,277.45683525,331.42933999999997,495.9086455,224.24884325000002,322.296406,507.2140735,305.67343425,307.34779699999996
573.3371465,252.68214725,328.534046,555.0568545,193.41022025,312.555256,604.8768605,275.85229725,331.45811799999996,496.09443650000003,222.46741025,322.299152,507.3132475,303.93417625,307.455463
573.8876495,250.69301125,328.686237,554.3387415,192.55467525,312.29918299999997,605.1980935,274.12724525,331.52180899999996,496.2832645,220.75165025,322.333912,507.4214635,302.22095025,307.555256
574.0870835,249.12227125,328.70036699999997,556.6532515,189.01057725,313.35448099999996,605.3301545,272.62041025,331.51811599999996,496.4936905,219.10077125,322.351795,507.51896650000003,300.56680525,307.50185
574.1160065,247.78415225,328.564838,556.1064265,188.42100825,312.743427,605.4636985,271.17509725,331.42634999999996,496.7327045,217.45114425,322.34700399999997,507.6357955,298.93818925,307.32201
574.4234605,246.12810025000002,328.604633,555.5729715,187.55729925,312.523334,605.6051535,269.70727825,331.358204,496.9286805,215.85092425000002,322.31105399999996,507.7482145,297.31019825,307.139698
574.6262165,244.61627425,328.584583,555.8572385,186.00789125,312.538349,605.7509445,268.25441225,331.310932,497.14315750000003,214.22856425,322.275013,507.87589249999996,295.70559925,307.059986
574.8153835,243.11007925,328.54488,555.3494075,185.52868925,311.62624,605.9210465,266.80110425,331.269459,497.3349835,212.65344525,322.159534,508.0238805,294.14302325,307.064289
574.9323975,241.86072025,328.250202,555.4462814999999,184.21338125,311.350056,606.0901095,265.35628025,331.21101799999997,497.5550685,211.08522325,322.04704699999996,508.16841850000003,292.66490425,307.085194
575.1924415,240.21773025000002,328.41630899999996,556.1317785,182.15120925,311.77394499999997,606.2622575,263.95614925,331.184772,497.7598195,209.61279525,321.985615,508.3303525,291.21358025,307.187611
575.3891815,238.87944325,328.37449999999995,556.7681465000001,180.29292525,312.123218,606.4251385,262.62178325,331.146137,497.9987715,208.19781725,321.998615,508.5068055,289.80926825,307.24623499999996
575.5838085,237.59064025,328.285328,556.9976925,178.98729225,312.09752299999997,606.5876735,261.34909325,331.029652,498.1957475,206.88438725,321.965595,508.6460805,288.47168225,307.126057
575.8008075,236.28633425,328.186573,557.2628445,177.67166425,312.07048399999996,606.7446835,260.10306025,330.875996,498.3974225,205.56589025,321.90101999999996,508.7591855,287.12344625,306.902241
575.9669115,235.04249825000002,328.058094,557.5414695,176.37248525,311.998615,606.8941865,258.87195125,330.759998,498.6377185,204.18908925,321.811787,508.8750075,285.73738325,306.70537199999995
575.7026885,234.52960425,327.428608,559.5945355,173.05365225,313.326099,607.0471325,257.67402925,330.664478,498.8805085,202.79173525000002,321.640064,508.9563905,284.36381825,306.52568399999996
575.7979835,233.39639525,327.245228,555.6470605,176.50468725,309.88982,607.2065924999999,256.50129925,330.535053,499.1029285,201.42666925,321.414448,509.0602265,283.03753925,306.37682
576.5190065,231.36259725000002,327.67107,556.2163965,174.86658725,310.082996,607.3503355,255.38409725,330.421894,499.3283695,200.11949425,321.20702,509.1769255,281.76553624999997,306.276295
576.6980535,230.25151325000002,327.560841,558.6239625,171.50872325,311.318134,607.5156825,254.29764025,330.33122599999996,499.5479045,198.91365325,321.07259,509.2920605,280.59942925,306.187122
576.8740215,229.21615825,327.434956,558.5440175,170.89717325,310.810993,607.6502205,253.29103325,330.197773,499.74550650000003,197.83851925000002,320.966144,509.4363475,279.50223024999997,306.055134
577.0369795,228.23881825,327.2831,559.0342674999999,169.47806825,311.095753,607.7924085,252.33281225000002,330.029652,499.9425205,196.81428825,320.834125,509.5592725,278.47308625,305.836658
577.4349685,226.93513725,327.30821599999996,562.2453005,165.25850925,313.124195,607.9184465,251.39754025000002,329.865681,500.1199955,195.79042325,320.63392999999996,509.6664735,277.44012725,305.586689
577.7077385,226.01051625,326.9547,560.0868375,166.78834025,311.24519699999996,608.0372935,250.45250225,329.725147,500.3247985,194.69002025,320.37218099999996,509.7539135,276.37958025,305.354877
577.5287155,225.27849125,326.770496,559.4779735,166.85926325,310.167652,608.1680145,249.53583025,329.61562,500.5326995,193.58781725,320.084797,509.8454285,275.31508125,305.21403899999996
577.1715455,224.95149525000002,326.337696,558.4278605,167.21461025,309.158466,608.2897345,248.68945625,329.502888,500.7341075,192.54832725,319.83903899999996,509.9330675,274.30208125,305.127705
577.6855775,223.68117025,326.439533,559.9633145,164.97888425,309.890064,608.4222345,247.87146225,329.420551,500.9395215,191.57803625,319.704639,510.0241165,273.38186925,305.056812
578.1228375,222.76613125,326.333424,562.3435215,161.98324825,311.237934,608.5490235,247.13559225,329.36531399999996,501.0945815,190.77311925,319.656818,510.12994349999997,272.59831525,305.028126
578.1097905,222.10003925,326.40925999999996,560.5404515,163.27521825,309.995838,608.6465195,246.47537525,329.282825,501.1998445,190.14242825,319.670826,510.25854449999997,271.93754825,304.97639799999996
578.1927755,221.52627825000002,326.368427,560.8663555,162.46641825,310.14131499999996,608.7240855,245.88568425,329.192524,501.2716365,189.60577625000002,319.69316499999996,510.3636095,271.37333925,304.86195699999996
578.2495135,220.79095725000002,326.558857,562.1151165,160.46882125,311.30391299999997,608.7848395,245.31860625000002,329.11623,501.3489915,189.07344325,319.69527,510.4310305,270.81625625,304.71687699999995
578.7016625,219.82136825,326.691059,560.7453425,161.58996825,310.02327299999996,608.8393625,244.77398925,329.069263,501.4303975,188.49632525,319.649189,510.48931849999997,270.21957625,304.59572199999997
578.4006065,219.86577125,326.20244199999996,560.8844835,161.00370325,309.93062199999997,608.8795025,244.25613625,329.041187,501.5353015,187.84311225000002,319.523029,510.5018695,269.60190124999997,304.48677399999997
578.4838795,219.26838925,326.203937,561.3134235,160.08763425,310.109425,608.9045135,243.77972725,329.059101,501.6031185,187.20628625,319.378376,510.47364849999997,269.02124325,304.455585
578.5031245,218.63739325,326.39818199999996,562.2940715,158.76404825,310.485279,608.9148705,243.32583925,329.125751,501.6451795,186.63168625,319.313679,510.44010149999997,268.48431625,304.563312
578.1520595,218.59648425,326.29283499999997,561.1794665,159.44327025,309.84813299999996,608.9159855,242.90855625,329.214252,501.6628645,186.19098125000002,319.356403,510.4227065,268.06389125,304.72252299999997
578.1341095,218.66841425,325.93965499999996,562.8277095,157.51957225,310.918171,608.9000925,242.58638225,329.289356,501.6384585,185.90474225,319.525349,510.4018865,267.75880725,304.870838
578.3914285,217.90359725000002,326.48711,562.9287145,157.07348125000001,311.332386,608.8460115,242.35107725,329.351582,501.5613255,185.75876125000002,319.78804399999996,510.3723145,267.56845325,304.96910499999996
578.2521495,217.73646825,326.676411,562.3510705,157.26058425,311.462208,608.7624365,242.17146525,329.409565,501.4562605,185.65733625000001,320.04472699999997,510.3139265,267.41168525,304.988972
578.0927604999999,217.79947125,326.573597,560.9108695,158.48196725,310.74242,608.6550015,242.00039925000002,329.484577,501.3372725,185.54446725,320.23747599999996,510.2176365,267.23712425,304.97417099999996
578.3346425,217.03294625,327.12154,562.0448795,156.98987825,311.80760599999996,608.5304404999999,241.85141225,329.584888,501.2342525,185.36230725000001,320.355793,510.0911025,267.04063725,304.98283799999996
578.3887745,216.76140125,327.25807599999996,558.2107085,160.84376025,309.135364,608.4138825,241.71547225,329.73350899999997,501.1429745,185.15098125,320.467915,509.9434285,266.84617925,305.090687
577.8534875,217.11987525,327.151142,562.1032335,156.43200225,312.222431,608.3068895,241.59109725000002,329.910999,501.0510405,184.93918925,320.593464,509.7875675,266.66229525,305.286091
578.2769035,216.44131725,327.576466,559.1865045,159.46962225000001,310.027546,608.2050905,241.48730725000001,330.08781799999997,500.93309750000003,184.80053225,320.755024,509.6613005,266.54762525,305.527271
577.5234735,217.26394925,327.245075,559.8746185,158.45540125,310.990284,608.1177485,241.42288525,330.24623499999996,500.8143615,184.77959725,320.985889,509.58795150000003,266.52772825,305.780506
577.8049985,216.67911025,327.844837,561.7236675,156.35064225,312.693714,608.0396375,241.39113125,330.371845,500.7026515,184.88345625,321.26777999999996,509.5591355,266.61424525,305.99623499999996
577.4782295,217.03132925,327.832874,561.8285785,156.02112825,313.264271,607.9719345,241.38710325,330.475147,500.5675965,185.04675525,321.528522,509.5364605,266.73916925,306.14439799999997
577.4001905,217.08833625,327.93870899999996,561.2310795,156.66128825,312.935657,607.9106945,241.38827825,330.56068799999997,500.4547725,185.19699325,321.695209,509.51950850000003,266.86328425,306.24361
577.9328465,216.48253125000002,328.30571399999997,557.3484344999999,160.49808725,310.632587,607.8676095,241.38104525,330.642048,500.3668975,185.29567225,321.793323,509.5063705,266.94620025,306.314838
577.7064385,216.64117725,328.324848,559.4448015,158.36580925,311.99348799999996,607.8387905,241.36818225000002,330.726673,500.3133395,185.30966425,321.828358,509.4679715,266.96957625,306.375721
576.6960775,217.88458525000001,327.632099,557.9069175,159.96901225,310.857441,607.8181055,241.35817225,330.791004,500.3058775,185.22969325,321.826893,509.4060895,266.93370325,306.441212
577.4858395,216.64351125000002,328.481953,557.3176235,160.45106725,310.614582,607.8035225,241.34775025000002,330.833607,500.3154905,185.17695125,321.858967,509.3724595,266.88850625,306.52284599999996
577.2476805,217.07875325,328.136372,561.2669525,156.43733525,313.18373499999996,607.7937965,241.35646325000002,330.80940599999997,500.29656950000003,185.18894425,321.868549,509.35684249999997,266.90758024999997,306.55375999999995
577.4320545,217.02832325,328.044239,561.3924405,156.11833425,313.562183,607.7825895,241.35876725,330.77199199999995,500.26142849999997,185.24968225,321.886188,509.3709715,266.96795925,306.57820499999997
577.1741505,217.26172125000002,327.957661,559.3984565,158.26726825,312.04240799999997,607.7598725,241.37132525,330.71437399999996,500.2091675,185.36020125000002,321.90574999999995,509.3780895,267.06436425,306.552845
577.1582925,217.28567725000002,327.885853,557.2115745,160.45981825,310.612659,607.7284805,241.39729625,330.613544,500.1665115,185.46968325,321.845173,509.3863445,267.15350625,306.444141
577.0560625,217.47468825,327.626087,561.5104295,156.02237925,313.44472099999996,607.7005805,241.41668925000002,330.48042699999996,500.12908949999996,185.54567225,321.720844,509.3855975,267.20090025,306.256123
577.1458965,217.22453625,327.709858,561.7974355,155.80755125,313.363728,607.6845875,241.43445125,330.337696,500.1318205,185.55212625000001,321.558521,509.3663555,267.21133725,306.03624299999996
577.1345345,217.23576625,327.567768,557.8920515,159.86541225,310.548206,607.6698625,241.45447025,330.217182,500.12773849999996,185.54315425000001,321.38582199999996,509.3429185,267.19530025,305.823902
577.4616315,216.64108525,327.862415,560.2175255,157.56634025,311.845875,607.6470985,241.49800425,330.060169,500.1298215,185.51156925,321.142628,509.3128665,267.17018425,305.566181
577.0944195,217.30073825,327.19591099999997,557.0529935,160.70881125,309.74080299999997,607.6428545,241.54338325,329.862751,500.1087645,185.52792625,320.88521199999997,509.3138355,267.16981725,305.289539
577.4979855,216.72204825,327.451282,557.1050035,160.69945825,309.642628,607.6521995,241.58871725,329.671314,500.1123655,185.60330425,320.65749,509.3467715,267.24283125,305.02293799999995
577.1209585,217.53905025,326.742329,559.8637545,158.05904625,311.22563499999995,607.6760955,241.67689825000002,329.47938899999997,500.11431849999997,185.76684825,320.480976,509.4305875,267.38710325,304.773243
577.1922605,217.63136525000002,326.563221,557.8326455,160.29471125,309.677692,607.7236415,241.80514825,329.251575,500.1456905,185.97157525,320.27327299999996,509.5266345,267.58595525,304.484913
577.6773305,217.05488825,326.83052399999997,559.2148205,158.80676525,310.71999,607.7857465,241.93574825000002,328.987171,500.1925275,186.18121625,319.979298,509.6293415,267.76440725,304.15456
577.7359025,217.27530125,326.515247,559.6713675,158.87620025,310.227955,607.8647465,242.07892125,328.77791199999996,500.2520445,186.36975325,319.681995,509.7221525,267.96029925,303.84221299999996
577.3257255,218.12309525,325.87447,561.9460415,156.50995125,311.94206599999995,607.9167875,242.26080625,328.58610899999996,500.2940675,186.57319925000002,319.407947,509.77549750000003,268.15291125,303.53856299999995
577.3399025,218.33940425,325.61943399999996,559.4635965,159.55158525,309.588123,607.9312005,242.48677325,328.35518299999995,500.3091045,186.79385625,319.079456,509.8017425,268.35676825,303.176838
577.1984555,218.54738125,325.484241,560.5849305,158.59492725,310.120045,607.9259585,242.72105625,328.111195,500.3016735,187.03857725,318.720356,509.8319545,268.60623425,302.78889799999996
577.6202945,218.28637925,325.49974399999996,562.2417645,157.01130925,311.14448899999996,607.9400235,242.93060525,327.918171,500.2792665,187.29806825,318.385273,509.87334450000003,268.86793825,302.47896199999997
577.3162535,219.03033725,324.923145,557.0668445,162.56688925,307.39513,607.9650785,243.13257125,327.745563,500.2306445,187.62100525,318.08601799999997,509.9591675,269.19385024999997,302.23884999999996
577.4241395,219.19702425,324.722584,561.8597945,157.82312325,310.43629799999997,607.9930735,243.34248625,327.575855,500.2194905,187.94636825,317.813496,510.0416485,269.51411724999997,302.03038399999997
577.7484565,219.05517825,324.737934,556.6499485,163.56362425,306.455585,608.0340725,243.53886725,327.432728,500.2395555,188.23616325,317.58202,510.1456685,269.82496925,301.87999299999996
577.3388785,219.93429825,324.16161,561.7160115,158.38280025,310.006733,608.0859595,243.71618925,327.330677,500.2495495,188.50978325,317.38573099999996,510.2451095,270.09985625,301.750751
577.3926315,219.92784425000002,324.312366,562.0842055,158.15534525,310.260883,608.1310145,243.88849125000002,327.287891,500.2619705,188.75586225,317.238514,510.3316115,270.34715525,301.60954699999996
576.9088365,220.84602625000002,323.79832799999997,559.3341525,161.08231625,308.563129,608.1481995,244.08804625000002,327.26280599999996,500.2384335,189.00538925,317.140827,510.3657225,270.56526425,301.399708
577.7454105,219.70523325000002,324.727528,558.8970715,161.91212725,308.062397,608.1425805,244.27794125,327.256397,500.1891865,189.24417425000001,317.133045,510.37838750000003,270.74832425,301.171467
577.2553365,220.62909225,324.275898,557.7277985,163.06618725,307.719562,608.1200435,244.42851525,327.31242699999996,500.1399455,189.44793925000002,317.217182,510.3674855,270.92805725,301.05476799999997
577.7227995,219.90091225,325.01726099999996,556.0994185,165.16011325,306.256245,608.0982535,244.51399525000002,327.446369,500.0973815,189.57734925,317.374256,510.3555455,271.05220325,301.143787
577.2741525,220.65817525,324.699848,,,,608.0953285,244.53943125,327.637928,500.1110995,189.60150425,317.584186,510.35546850000003,271.11647325,301.439197
577.3354985,220.34791825000002,325.22179,561.0005955,159.76540625,310.449482,608.1058545,244.51115725,327.887684,500.1494445,189.52110525,317.84727899999996,510.3366625,271.09094525,301.890522
577.6987805,219.96342725,325.590015,560.3320165,160.82461825000001,309.517811,608.1125565,244.43999025000002,328.21058999999997,500.1986235,189.36563425,318.166828,510.2803495,270.97581725,302.46532099999996
577.3617135,220.39366425,325.593891,557.9597435,163.26126325,308.04335399999997,608.1175495,244.35960625,328.583393,500.2617795,189.16008225000002,318.597645,510.22085549999997,270.82577825,303.07671
577.9866925,219.40367425,326.586597,562.2768135,158.58861825,311.552265,608.1158245,244.28436525,328.985615,500.29377750000003,188.98501825,319.08430899999996,510.1384205,270.67169425,303.67479299999997
577.2670785,220.40799225,326.310291,559.1733285,161.35328225,310.513538,608.0794165,244.24574525,329.38628,500.2782515,188.86786125,319.65693999999996,510.0588455,270.54168925,304.197407
577.3174645,220.18396225,326.96101799999997,557.9932515,162.48298125,310.360981,608.0287475,244.21812725,329.801624,500.2346645,188.81909425,320.28368,509.97828649999997,270.44124125,304.62105199999996
577.2694755,220.17880525,327.45476099999996,,,,607.9799645,244.21394625000002,330.19633899999997,500.1958465,188.79597725000002,320.938343,509.9049915,270.37906125,304.965168
577.2442645,220.18802125000002,327.942341,556.6248815,164.05891725,310.33507099999997,607.9499325,244.22247625,330.580341,500.1384815,188.82748725000002,321.573292,509.8783265,270.33838125,305.317951
577.5419315,219.84512625000002,328.56569299999995,556.3314435,164.37752025,310.62611799999996,607.9276085,244.21798925000002,330.97157699999997,500.1279225,188.82176525,322.187122,509.8473735,270.31860625,305.745899
577.2137815,220.15843425,328.85475499999995,556.2484895,164.42093925,311.03795199999996,607.9154685,244.17866825000002,331.37218099999996,500.0917515,188.80148625,322.75188099999997,509.82003050000003,270.26347625,306.25471899999997
577.2140565,220.10472325,329.282917,559.6218075,160.27012125,314.712879,607.9039155,244.13556225000002,331.779468,500.1112515,188.71533425,323.249592,509.7829135,270.20866625,306.810596
577.2195035,220.05307225,329.64986,559.2568014999999,161.03008525,314.13921,607.8961305,244.09764325,332.120747,500.1044465,188.64328225,323.694233,509.7612535,270.15053025,307.311085
577.2396735,220.01745825,330.01750599999997,559.0764735,161.08475725,314.55040399999996,607.9125405,244.07316825,332.44566699999996,500.1415785,188.58291925,324.13155,509.7432635,270.09860525,307.76948899999996
577.2473225,220.02197525,330.336567,561.4962465,158.71585325,316.340015,607.9179525,244.07898225,332.73708,500.1350025,188.59021225,324.54726,509.7254025,270.08015725,308.09950599999996
577.2120805,220.31584425,330.33464399999997,558.7066655,161.66948225,314.767414,607.9155525,244.11758725,332.971973,500.1257015,188.63849125000002,324.899189,509.7188035,270.09031925,308.27772899999997
